Gene,,
PSENEN,55851,81
EGR1,1958,420
C9orf9,11092,15
FAM177A1,283635,11
CPA2,1358,24
FAM175A,84142,46
THBS4,7060,65
CPA1,1357,24
THBS2,7058,95
PRR15L,79170,4
CPA4,51200,22
THBS1,7057,471
PVRL1,5818,91
NBEA,26960,31
PVRL2,5819,91
OSM,5008,151
PVRL4,81607,51
ATG9A,79065,51
ATG9B,285973,27
ZFC3H1,196441,26
DHRS4L1,728635,7
OS9,10956,70
PKDCC,91461,20
ASZ1,136991,12
LNX2,222484,33
YEATS4,8089,58
SH2D4B,387694,4
STAG2,10735,93
STAG3,10734,16
STAG1,10274,53
MYL10,93408,12
LOC100509457,,
DSTN,11034,49
NPHS2,7827,137
C14orf166,51637,64
ASMTL,8623,19
SFRP5,6425,57
YIPF2,78992,14
ZNF195,7748,13
CHRNA9,55584,39
ARG1,383,170
AP1G2,8906,47
IMMP2L,83943,29
TMEM50B,757,15
TMEM50A,23585,18
GMFG,9535,23
BUD31,8896,24
CTAGE15,441294,2
CCNA2,890,311
CBLN4,140689,18
LOC100508969,,
EHD4,30844,36
EHD3,30845,34
EHD2,30846,34
LOC100289134,,
CBLN2,147381,10
GDE1,51573,31
XKRX,402415,4
IYD,389434,26
OBFC1,79991,51
GON4L,54856,25
ABL1,25,795
ABL2,27,96
VLDLR,7436,102
TMED7,51014,23
TMED6,146456,6
TMED5,50999,17
TMED4,222068,29
TMED3,23423,19
TMED2,10959,42
TMED1,11018,19
ARPP19,10776,25
GRAP,10750,17
BAIAP2L2,80115,8
HNRNPR,10236,118
LOC100652953,,
HNRNPU,3192,234
TMED9,54732,35
SNRPG,6637,63
HNRNPK,3190,300
FASN,2194,313
HNRNPM,4670,149
HNRNPC,3183,199
DIS3L,115752,19
SNX9,51429,77
HNRNPF,3185,169
ABRACL,58527,10
SYDE2,84144,4
SBNO1,55206,22
MTFR1,9650,21
EEF1B2,1933,82
SLC6A13,6540,26
FAM63B,54629,13
GOLM1,51280,107
TMEM209,84928,18
USPL1,10208,14
MPHOSPH9,10198,28
TNNI3K,51086,30
RNF166,115992,14
XKR5,389610,2
XKR4,114786,10
XKR7,343702,2
XKR6,286046,15
XKR3,150165,8
LOC100505970,,
PLGRKT,55848,19
GLUD2,2747,54
GLUD1,2746,164
ISG20,3669,28
HSP90AA1,3320,971
ANKRD33B,651746,4
TADA1,117143,20
TADA3,10474,72
PALD1,27143,15
CD53,963,44
NDUFS8,4728,42
CD55,1604,221
CD58,965,83
CD59,966,215
SCP2,6342,68
IL15RA,3601,98
UGT1A8,54576,72
UGT1A9,54600,177
UGT1A4,54657,80
UGT1A5,54579,27
UGT1A6,54578,119
UGT1A7,54577,101
UGT1A1,54658,652
UGT1A3,54659,62
RAB37,326624,22
RAB36,9609,15
RAB35,11021,62
SRP54,6729,42
OR2A42,402317,3
RAB32,10981,29
RAB31,11031,35
RAB30,27314,18
UPF3A,65110,36
LOC442366,,
RAB38,23682,25
DOK2,9046,48
DOK3,79930,27
LCA5L,150082,12
DOK1,1796,94
DOK6,220164,12
CD163L1,283316,13
SLC25A2,83884,14
DOK5,55816,29
C6orf222,389384,2
C6orf223,221416,3
MCEE,84693,14
C6orf226,441150,4
DGAT2,84649,40
ZBTB45,84878,6
PLS1,5357,31
YPEL5,51646,23
PLS3,5358,78
CLASP2,23122,77
CLASP1,23332,71
PDIA6,10130,106
PDIA5,10954,35
PDIA4,9601,80
PDIA3,2923,213
PDIA2,64714,92
RAB3D,9545,35
RAB3C,115827,21
RAB3B,5865,35
ARMC8,25852,33
ARMC9,80210,26
ARMC6,93436,17
ARMC7,79637,12
LRG1,116844,57
ARMC5,79798,25
ARMC2,84071,14
ARMC3,219681,9
LOC100653339,,
ARMC1,55156,18
CD160,11126,39
CD163,9332,216
AARS,16,50
TTC21B,79809,21
PDCD6IP,10015,250
TTC21A,199223,9
KDM8,79831,31
TSGA13,114960,10
SPATA9,83890,7
SPATA8,145946,12
ACTL6A,86,114
ACTL6B,51412,32
C5orf58,133874,2
SPATA3,130560,6
WNT16,51384,42
C5orf55,116349,6
C5orf54,63920,13
SPATA7,55812,32
SPATA6,54558,12
C5orf51,285636,10
SPATA4,132851,16
RANGRF,29098,21
PGM2L1,283209,12
HIST1H4A,8359,263
CEL,1056,81
HIST1H4G,8369,14
HSPA6,3310,109
HSPA5,3309,688
HSPA4,3308,649
HRSP12,10247,28
HIST1H4J,8363,102
HSPA9,3313,259
HSPA8,3312,578
LOC728026,728026,
FTSJ3,117246,51
CD226,10666,114
C19orf68,374920,6
DLEC1,9940,23
ADIPOQ,9370,2077
KIAA0907,22889,20
IRS1,3667,549
HKDC1,80201,21
FSCN3,29999,9
STK25,10494,49
PCSK2,5126,62
ITPKB,3707,31
NET1,10276,59
IRX5,10265,12
IRX4,50805,12
IRX6,79190,8
IRX1,79192,23
IRX3,79191,17
IRX2,153572,14
TCAP,8557,64
PRKAG2,51422,113
JRKL,8690,7
ANKRD53,79998,6
MUC2,4583,165
MUC1,4582,762
PPP2R2A,5520,142
MUC6,4588,59
PPP2R2C,5522,43
CRB2,286204,22
CEP89,84902,17
GC,2638,289
FAM205A,259308,3
NKX3-2,579,19
GK,2710,32
PTRH2,51651,42
PTRH1,138428,13
PRR24,255783,3
CLEC2L,154790,3
CLEC2A,387836,10
CLEC2B,9976,19
CLEC2D,29121,27
PRR22,163154,4
TSTA3,7264,28
ANP32E,81611,46
PHKG1,5260,27
CTBP1,1487,206
CTBP2,1488,142
RAD54L2,23132,18
TSG101,7251,285
KIAA0195,9772,15
HACL1,260612,
GTF3C3,9330,48
GTF3C2,2976,45
GTF3C1,2975,59
MFSD12,126321,9
GTF3C6,112495,12
GTF3C5,9328,43
GTF3C4,9329,40
IQSEC1,9922,46
APOA5,116519,413
IQSEC3,440073,8
IQSEC2,23096,41
GPRASP2,114928,32
APOA1,335,955
VPREB3,29802,15
GPRASP1,9737,31
XPO1,7514,411
XPO5,57510,95
XPO4,64328,35
XPO7,23039,39
XPO6,23214,35
TTR,7276,509
TTK,7272,143
MYPN,84665,36
TTN,7273,292
TTL,150465,13
GAR1,54433,57
LOC100132731,,
LOC100134240,,
XPOT,11260,56
SOLH,6650,15
DNASE1L1,1774,31
DNASE1L3,1776,31
EPS15L1,58513,54
ALS2CR8,79800,16
AP1S3,130340,31
GART,2618,65
MLLT11,10962,27
ZEB1,6935,383
GARS,2617,84
ZEB2,9839,216
PDP1,54704,33
SFT2D3,84826,6
SFT2D2,375035,14
TP53I13,90313,6
BHLHE22,27319,8
ATAD1,84896,24
DAP3,7818,78
TOP1,7150,317
ATAD2,29028,51
TCIRG1,10312,69
FRAT1,10023,34
TMEM192,201931,14
RAG1,5896,132
BOP1,23246,48
GIT1,28964,93
GIT2,9815,45
TMEM198,130612,3
TMEM199,147007,15
FOXC2,2303,133
DCST1,149095,8
GHRH,2691,72
CD40LG,959,499
SESN1,27244,25
SESN2,83667,70
GHRL,51738,810
CKLF-CMTM1,100529251,2
SHROOM3,57619,38
SHROOM2,357,18
SHROOM1,134549,12
MIOX,55586,18
MTIF3,219402,25
MTIF2,4528,24
LOC100505841,,
SHROOM4,57477,12
MIOS,54468,26
MPHOSPH6,10200,29
ATRNL1,26033,7
CAMK1G,57172,19
GPT2,84706,24
C12orf23,90488,14
SERP2,387923,9
SPARC,6678,296
VPS29,51699,53
ATE1,11101,24
ELMSAN1,91748,22
MRPL50,54534,24
COX18,285521,18
AIG1,51390,21
SCN11A,11280,25
DBNDD1,79007,8
MYEOV,26579,18
ENOPH1,58478,18
CALB2,794,88
CALB1,793,51
AKNAD1,254268,11
SRPK1,6732,124
SRPK3,26576,13
SRPK2,6733,68
RNASEH2C,84153,20
FAM20A,54757,18
FAM20B,9917,20
FAM20C,56975,37
ADARB2,105,30
ADARB1,104,83
CD96,10225,20
CXXC1,30827,44
C3orf67,200844,5
CD97,976,70
KIAA0430,9665,23
NPC1L1,29881,89
CARKD,55739,17
AGGF1,55109,34
LARP1,23367,89
RABL3,285282,15
PYURF,100996939,7
CD93,22918,71
MAGEA9,4108,20
MAGEA8,4107,11
MAGEA3,4102,82
MAGEA2,4101,29
MAGEA1,4100,74
PCDHGA10,56106,7
MAGEA6,4105,24
MAGEA4,4103,64
NFX1,4799,35
TEX13B,56156,3
TEX13A,56157,6
EEA1,8411,89
RDH5,5959,53
LOC100289187,,
OPHN1,4983,40
ALOXE3,59344,30
CCDC37,348807,7
SLIT3,6586,40
GCDH,2639,66
SLIT1,6585,24
ZNF683,257101,6
HOMER1,9456,73
FIP1L1,81608,88
HOMER3,9454,39
HOMER2,9455,38
LOC100506972,,
ZNF681,148213,4
UXS1,80146,27
NOLC1,9221,99
MYRIP,25924,23
ATP6,6775074,11
LYPD5,284348,14
FEZ1,9638,50
PRICKLE4,29964,10
RPL28,6158,94
THAP2,83591,17
SNW1,22938,110
THAP4,51078,22
THAP5,168451,11
THAP6,152815,13
THAP7,80764,23
THAP8,199745,11
THAP9,79725,13
YRDC,79693,12
SVIP,258010,20
CALCOCO1,57658,40
MLF1IP,79682,38
CHID1,66005,25
EWSR1,2130,286
PCDHGC5,56097,10
TRIM11,81559,33
RPN1,6184,109
RPN2,6185,82
RPL26,6154,80
TRIM15,89870,26
TRIM14,9830,24
TRIM16,10626,37
IQCD,115811,8
FAM58A,92002,16
SLC48A1,55652,14
CYP4F8,11283,15
PES1,23481,62
HDAC2,3066,558
NOSTRIN,115677,23
RCBTB2,1102,19
CHI3L1,1116,377
CLDN11,5010,40
HDAC5,10014,175
CYP4F2,8529,125
CYP4F3,4051,25
ACVR2A,92,116
PI4KB,5298,64
ASB2,51676,33
TGOLN2,10618,40
ASB1,51665,19
ASB6,140459,24
HDAC7,51564,110
TRIM22,10346,66
ASB8,140461,19
ASB9,140462,28
SAG,6295,41
ATP5SL,55101,13
MUC12,10071,10
ZAR1,326340,11
ANKRD30B,374860,3
CYB5D2,124936,10
ZNF587B,100293516,7
HDAC8,55869,100
C2orf53,339779,3
SLC47A1,55244,52
TMC5,79838,13
C2orf57,165100,5
C2orf54,79919,3
SLC16A10,117247,23
DPY30,84661,64
ATG5,9474,152
FNBP1L,54874,36
CHM,1121,82
HTR1D,33525,
RINT1,60561,45
TBL2,26608,46
TBL3,10607,38
SH3BGRL,6451,24
KHNYN,23351,12
LRRTM2,26045,11
PDE8A,5151,30
PDE8B,8622,37
DBI,1622,66
DBH,1621,209
SPINK4,27290,9
MANBA,4126,39
FABP7,2173,63
PLAG1,5324,72
FABP4,2167,222
SPINK2,6691,17
ZNF174,7727,23
FABP5,2171,95
TMEM48,55706,32
ZNF175,7728,22
PGAM2,5224,22
TMEM47,83604,16
TAF5L,27097,40
DBT,1629,69
TMEM43,79188,55
HMHB1,57824,7
ZNF177,7730,12
IL1RAPL2,26280,12
CHAT,1103,99
SERINC5,256987,19
MEI1,150365,8
FABP1,2168,131
SERINC1,57515,21
SERINC3,10955,20
ASTE1,28990,8
GABRA5,2558,48
MED1,5469,175
MED6,10001,58
MED7,9443,47
MED4,29079,68
SMARCB1,6598,349
MED8,112950,42
MED9,55090,22
MNX1,3110,44
LOC377711,,
TRIM43B,653192,2
LOC100653168,,
MXD4,10608,21
ZNF606,80095,12
ZNF607,84775,8
PTEN,5728,2057
NDC80,10403,119
PKDREJ,10343,9
ZNF609,23060,25
SLC22A17,51310,16
CAMTA2,23125,16
GABRA3,2556,53
HPR,3250,36
CCDC90A,63933,15
ANGPTL3,27329,91
SDF2L1,23753,32
PPP1R9B,84687,69
TRIQK,286144,4
GCA,25801,29
AFM,173,36
TCF7,6932,82
POP5,51367,20
TCF3,6929,232
BVES,11149,28
GCK,2645,300
NPFFR2,10886,24
NPFFR1,64106,13
ZBTB49,166793,9
SCMH1,22955,22
EPS8L1,54869,18
EPS8L2,64787,25
EPS8L3,79574,17
AFP,174,293
IDH3A,3419,41
STK32C,282974,17
ABTB1,80325,20
STK32A,202374,12
GPR114,221188,13
AZGP1,563,123
PPP5C,5536,104
CLDN18,51208,39
SLC22A15,55356,6
BTD,686,55
GPR111,222611,7
BTC,685,47
NXPH3,11248,15
RPL17-C18orf32,100526842,2
NXPH1,30010,30
PROC,5624,364
ISLR2,57611,7
BTK,695,290
KRTAP13-1,140258,6
NUTF2,10204,48
MMP14,4323,495
MMP15,4324,38
AMPD3,272,27
AMPD2,271,35
AMPD1,270,92
FOXF1,2294,63
CYLC1,1538,9
CYLC2,1539,11
MMP11,4320,77
CATSPERG,57828,7
RASGRP4,115727,14
BMX,660,71
FOXF2,2295,36
RPS6KB1,6198,366
PRPF40B,25766,12
TRADD,8717,144
RPS6KB2,6199,55
ENKUR,219670,11
MRGPRX4,117196,6
TNFSF8,944,40
UTP15,84135,31
C4B_2,100293534,10
PRELP,5549,32
UTP18,51096,32
TPSB2,64499,24
GPCPD1,56261,12
LOC100652961,,
DPAGT1,1798,42
TET1,80312,113
SEPHS2,22928,20
SEPHS1,22929,22
TET2,54790,246
ZNF460,10794,18
C12orf10,60314,18
RPS4X,6191,107
SLMO2,51012,11
USP17L21,,
SLMO1,10650,11
ARHGEF37,389337,6
ATXN2L,11273,67
BUD13,84811,47
DLST,1743,59
YOD1,55432,28
LOC645177,,
ISY1,57461,23
F2RL3,9002,91
LOC100508736,,
CT47B1,643311,
XAB2,56949,52
ST6GAL2,84620,14
FAM111B,374393,14
ST6GAL1,6480,98
PCBD2,84105,21
PRDX6,9588,148
PRDX5,25824,83
PCBD1,5092,51
PRDX3,10935,137
PRDX2,7001,188
PRDX1,5052,246
AP3S2,10239,25
AP3S1,1176,37
EDNRA,1909,202
OTUB1,55611,86
EDNRB,1910,219
OTUB2,78990,28
NPTN,27020,22
AXIN2,8313,127
AXIN1,8312,228
MMRN2,79812,24
MMRN1,22915,34
CAMP,820,298
RDH16,8608,8
LOC100652979,,
ERO1LB,56605,29
IL2RG,3561,125
MED20,9477,37
NRDE2,55051,11
ZNF559-ZNF177,100529215,8
TRIM54,57159,18
SNAPIN,23557,56
PPP1R1A,5502,16
COX14,84987,13
VASN,114990,19
RDH13,112724,21
CROCC,9696,33
NBPF16,284565,8
NBPF15,284565,8
NBPF14,25832,8
IFI30,10437,29
NBPF10,100132406,11
VASP,7408,178
LOC100653194,,
PAPOLA,10914,37
PAPOLB,56903,7
FAM111A,63901,15
LYPLAL1,127018,29
LACC1,144811,30
IGLON5,402665,2
ZSCAN25,221785,10
KATNB1,10300,36
SCGB3A1,92304,43
SCGB3A2,117156,26
HAVCR1,26762,194
DCAF7,10238,65
DCAF6,55827,32
DCAF5,8816,27
DCAF4,26094,18
DCAF8,50717,37
ZSCAN32,54925,10
ZSCAN31,64288,12
ZSCAN30,100101467,7
CD38,952,236
TSSK1B,83942,15
ZFX,7543,51
MAS1,4142,51
ZFR,51663,50
IFI27,3429,52
CD33,945,94
CD34,947,317
CD36,948,414
CD37,951,31
TXNDC9,10190,24
JOSD1,9929,24
POLR3D,661,29
POLR3E,55718,21
POLR3B,55703,48
POLR3C,10623,27
TRIM51,84767,3
POLR3A,11128,57
APCDD1,147495,18
KIR3DS1,3813,151
TXNDC2,84203,12
TXNDC5,81567,68
POLR3K,51728,21
POLR3H,171568,21
TOPORS,10210,59
EP300,2033,1101
FAM46D,169966,9
DNMT1,1786,582
CRB3,92359,20
CCSAP,126731,7
FAM46B,115572,11
FAM46C,54855,15
PSD3,23362,25
PSD2,84249,10
ADAM17,6868,398
CYP51A1,1595,39
WDR62,284403,56
CDNF,441549,17
ASRGL1,80150,25
ADAM9,8754,104
WDR66,144406,21
WDR67,93594,13
WDR64,128025,5
WDR65,149465,20
PRMT8,56341,25
C1orf222,85452,9
HOXD8,3234,22
HOXD9,3235,36
C1orf227,149643,2
C1orf226,400793,9
HMGCL,31553,29
C1orf228,339541,3
SLC25A1,6576,74
PRMT1,3276,250
PRMT6,55170,71
SLC25A6,293,100
SLC25A5,292,133
PRMT5,10419,250
TMEM176A,55365,17
HMGCR,31563,
TMEM176B,28959,11
C3orf22,152065,4
MTPAP,55149,45
ORMDL2,29095,16
ORMDL3,94103,91
METTL21C,196541,7
KIF5A,3798,80
KIF5B,3799,133
KIF5C,3800,33
MED26,9441,40
MASP1,5648,100
MASP2,10747,118
USP50,373509,11
GLT1D1,144423,10
CD2BP2,10421,58
KIAA1107,23285,5
CD3D,915,111
CD3E,916,145
DMGDH,29958,27
MZT2B,80097,19
ACADS,35,53
CREBL2,1389,11
FOXJ1,2302,27
HSPG2,3339,164
KAT2B,8850,359
KAT2A,2648,154
LARGE,9215,44
CD209,30835,404
GCGR,2642,52
CCDC53,51019,26
LAIR1,3903,66
IFNGR1,3459,182
IFNGR2,3460,99
LAIR2,3904,18
CD200,4345,116
SEC16A,9919,85
SEC16B,89866,39
CMIP,80790,36
ACADL,33,29
ACADM,34,106
SUCO,51430,10
CD207,50489,59
IARS2,55699,33
USP49,25862,18
USP48,84196,35
USP45,85015,12
USP44,84101,29
USP47,55031,42
USP46,64854,34
USP41,373856,7
USP40,55230,18
USP43,124739,9
XDH,7498,126
NKX1-2,390010,4
ENOSF1,55556,24
MADCAM1,8174,35
CX3CL1,6376,271
LENG1,79165,14
PLIN1,5346,81
KCNK15,60598,11
UMPS,7372,65
SMAP1,60682,22
ZC2HC1B,153918,2
CDK11A,728642,66
CDK11B,984,87
ZC2HC1C,79696,11
FAM203A,51236,22
FAM203B,51236,22
KCNK10,54207,24
SCRN3,79634,13
SCRN2,90507,11
SCRN1,9805,24
NCAPD3,23310,45
KY,339855,10
BLM,641,289
ATOX1,475,75
ACAD8,27034,22
ACAD9,28976,42
NANOS3,342977,16
NANOS2,339345,11
UEVLD,55293,12
CYP2E1,1571,628
LENG8,114823,27
TPRG1L,127262,7
NEU2,4759,27
RBCK1,10616,96
NLRP6,171389,20
VAT1L,57687,11
USP8,9101,117
PPP1R17,10842,13
RPS7,6201,102
ADAMTS10,81794,21
RPS5,6193,82
ADAMTS12,81792,32
RPS3,6188,190
RPS2,6187,113
ADAMTS17,170691,20
ADAMTS16,170690,16
VDAC3,7419,82
VDAC2,7417,104
VDAC1,7416,241
RPS9,6203,95
RPS8,6202,106
SLC52A1,55065,16
SLC52A3,113278,41
BAP1,8314,225
DEF6,50619,27
DHX58,79132,40
C17orf105,284067,3
DHX57,90957,32
DEF8,54849,5
ZW10,9183,56
TSPAN2,10100,23
TMEM201,199953,20
PPBP,5473,102
SLC6A18,348932,15
TMEM204,79652,8
TMEM205,374882,12
TMEM206,55248,8
TMEM207,131920,6
TMEM208,29100,7
SLC6A12,6539,25
SLC6A11,6538,19
TMEM258,746,20
SLC6A17,388662,12
SLC6A16,28968,5
SLC6A15,55117,24
ZSCAN29,146050,8
GALT,2592,116
HMGCS1,31573,24
HMGCS2,31583,
KIAA1324,57535,17
KIAA1328,57536,14
DDIT4L,115265,16
SORD,6652,47
GALE,2582,44
IGSF22,283284,4
IGSF21,84966,13
GALC,2581,66
GALM,130589,19
CYP4F22,126410,13
NUP50,10762,49
CYBASC3,220002,13
RPSA,3921,186
NUP54,53371,46
TAPBP,6892,95
ADRB2,154,1009
ANKRA2,57763,17
LPAR3,23566,52
CSNK2B,1460,270
MCM3AP,8888,54
FCGR3A,2214,418
FCGR3B,2215,195
SOX3,6658,51
OR2AK2,391191,3
USP17L1P,,
ALDH1A1,216,296
ALDH1A2,8854,45
ALDH1A3,220,60
PRICKLE1,144165,37
PRICKLE2,166336,21
PRICKLE3,4007,19
RPL29,6159,67
MRPS9,64965,39
PCYOX1,51449,21
RPL24,6152,73
RPL27,6155,77
TAC3,6866,65
RPL21,6144,71
RPL23,9349,102
RPL22,6146,105
ATG3,64422,45
SLC16A11,162515,10
ATG7,10533,93
MRPS6,64968,36
LOC100132247,,
ZNF350,59348,50
SPINK5,11005,78
SOX5,6660,76
EYA1,2138,79
MRPS5,64969,29
EYA3,2140,27
EYA2,2139,49
MPND,84954,4
HPX,3263,79
CALHM1,255022,43
FBXO32,114907,59
CALHM3,119395,10
CALHM2,51063,12
PIEZO2,63895,32
PIEZO1,9780,70
C4orf26,152816,8
MRPS2,51116,37
HPN,3249,62
KRTAP13-2,337959,4
ZUFSP,221302,18
HPD,32424,24
PGLYRP4,57115,12
C9orf24,84688,16
ASAH2,56624,31
ATXN2,6311,190
ZNF726,730087,4
OAZ2,4947,23
OAZ3,51686,16
TPPP,11076,53
FAM26E,254228,7
ATXN1,6310,134
RSPH6A,81492,12
VEZT,55591,22
HAVCR2,84868,264
FXYD6,53826,28
FXYD7,53822,11
FXYD5,53827,41
FXYD2,486,35
MTBP,27085,23
HFE,3077,927
FXYD1,5348,39
CCR2,729230,486
KIAA0146,23514,17
MAFK,7975,37
FBP1,2203,88
FBP2,8789,20
SCN4A,6329,127
MAFA,389692,40
PLIN4,729359,16
PLIN5,440503,17
IGFN1,91156,6
PLIN3,10226,79
MAFF,23764,31
MAFG,4097,49
MED10,84246,35
SMAP2,64744,22
MED11,400569,23
PALM2-AKAP2,445815,20
RBPJ,3516,172
MED12,9968,166
SNRNP35,11066,15
MED13,9969,61
ABCB7,22,47
KRAS,3845,2190
RNF24,11237,7
MED15,51586,67
ABCB5,340273,55
ZNF689,115509,13
CYP2A13,1553,55
CCR10,2826,37
ABCB4,5244,132
HCFC1R1,54985,13
NKIRAS1,28512,16
RBP1,5947,66
RBP2,5948,24
RBP3,5949,31
RBP4,5950,319
RBP5,83758,12
RBP7,116362,6
IL17RD,54756,39
LOC100506073,,
OR51A2,401667,
OR51A4,401666,3
KERA,11081,31
URI1,8725,55
ADAM7,8756,7
ABCB8,11194,30
ADAM2,2515,16
ACYP1,97,16
ACYP2,98,38
LOC389217,,
EEF1G,1937,113
ARPC1A,10552,32
ACSL1,2180,47
ACSL6,23305,26
ADAM8,101,55
ACSL5,51703,43
EGFL7,51162,70
EGFL6,25975,15
SPO11,23626,18
CHTF8,54921,28
ACSL3,2181,69
SMPX,23676,19
CCDC82,79780,13
CYTIP,9595,24
C15orf27,123591,10
C20orf166,128826,7
EEF1D,1936,110
CA7,766,14
EGFL8,80864,20
IL20RA,53832,28
KLRC1,3821,72
TRIM39,56658,33
TRIM38,10475,27
RPL8,6132,93
RPL9,6133,84
TRIM33,51592,77
TRIM32,22954,88
RPL4,6124,115
OLFML3,56944,20
TMEM120B,144404,14
RPL3,6122,112
G6PC3,92579,39
TMEM120A,83862,17
SPSB3,90864,18
FEN1,2237,200
ACSL4,2182,76
CTIF,9811,22
KREMEN2,79412,7
THAP10,56906,13
THAP11,57215,35
LUC7L,55692,52
NEK11,79858,24
INTS6,26512,40
NR1I3,9970,118
CYGB,114757,67
NEBL,10529,48
NR1I2,8856,335
WISP2,8839,50
SCD,6319,138
MNT,4335,35
HINT1,3094,72
VRK2,7444,55
ZNF585B,92285,9
ARMCX5-GPRASP2,100528062,15
ERMAP,114625,20
IL22RA2,116379,26
IL22RA1,58985,38
GPRC5B,51704,29
FLYWCH2,114984,12
TPP2,7174,56
FLYWCH1,84256,16
IGLL1,3543,34
C14orf39,317761,8
RCN3,57333,16
RCN2,5955,71
RCN1,5954,60
NEDD9,4739,129
FPGT-TNNI3K,100526835,7
MN1,4330,42
RHOQ,23433,36
PSG9,5678,22
DNAJC30,84277,16
RHOV,171177,14
RHOU,58480,35
ANKRD27,84079,30
RHOJ,57381,28
ANKRD24,170961,6
GOLGA6C,653641,2
GOLGA6B,55889,7
GOLGA6A,342096,9
RHOC,389,159
RHOB,388,136
RHOA,387,907
ACO2,50,54
RHOG,391,61
RHOF,54509,23
PBK,55872,77
ANKRD28,23243,41
INHA,3623,156
TMEM66,51669,30
TMEM64,169200,4
TMEM60,85025,7
FANCD2OS,115795,4
TMEM69,51249,5
TMEM68,137695,11
ITM2C,81618,38
ITM2B,9445,73
ITM2A,9452,28
KLHL40,131377,13
LOC100133124,,
ZNF70,7621,11
CIR1,9541,20
FJX1,24147,8
IQCF1,132141,7
UGT8,7368,32
SMC5,23137,37
PYROXD2,84795,17
FOXH1,8928,37
IL20RB,53833,23
P2RY12,64805,204
P2RY13,53829,13
PAXBP1,94104,33
OR2A1,346528,4
FAM227A,646851,5
OGFOD1,552392,3
ZNF629,23361,13
OGFOD3,797012,
OGFOD2,796762,
ZNF624,57547,10
ZNF625,90589,6
ZNF626,199777,4
ZNF627,199692,11
ZNF620,253639,7
ZNF621,285268,6
ZNF622,90441,31
ZNF623,9831,7
RPL6,6128,106
UGT2B17,7367,80
UGT2B10,7365,25
UGT2B11,10720,11
OLFML1,283298,6
OR2A5,393046,5
HP,3240,358
APAF1,317,180
OR2A4,79541,10
RPL5,6125,162
OR2A7,,
FSCB,84075,9
FAM181B,220382,3
TRIM37,4591,57
TRIM36,55521,18
MLXIP,22877,30
TRIM35,23087,19
ADA,100,232
ADO,848902,
TRIM34,53840,18
ADK,132,41
PROX2,283571,6
COMMD3-BMI1,100532731,5
BRWD1,54014,29
RASGRF1,5923,58
RASGRF2,5924,32
USHBP1,83878,17
ZNF480,147657,11
VIPAS39,63894,30
ZNF483,158399,15
ZNF484,83744,9
ZNF485,220992,7
IGFALS,3483,61
OR2T33,391195,4
ZIC3,7547,37
PRM3,58531,8
PRM2,5620,58
DECR2,260632,
DECR1,16662,
S100A2,6273,79
DBR1,51163,29
ACVR1,90,140
KALRN,8997,66
LGR5,8549,150
JUNB,3726,143
JUND,3727,117
TFF2,7032,74
TFF3,7033,140
HIST1H2AM,8336,39
HIST1H2AL,8332,31
RFX2,5990,24
HIST1H2AI,8329,27
HIST1H2AH,85235,32
HIST1H2AK,8330,35
HIST1H2AJ,8331,17
HIST1H2AE,3012,44
HIST1H2AD,3013,32
HIST1H2AG,8969,39
HIST1H2AA,221613,36
HIST1H2AC,8334,32
HIST1H2AB,8335,81
GALNT16,57452,11
SLC2A6,11182,15
PRPF19,27339,129
PRPF18,8559,20
RAD51AP2,729475,3
HIGD1A,25994,34
HIGD1C,613227,3
KLF8,11279,55
IDNK,414328,7
GOLGB1,2804,60
FAM179A,165186,4
FAM179B,23116,9
TRAF1,7185,207
TRAF2,7186,440
TRAF3,7187,238
TRAF4,9618,91
TRAF5,7188,107
KLB,152831,33
PION,54103,12
HOOK2,29911,32
HOOK3,84376,31
TMPRSS2,7113,166
HOOK1,51361,31
TMPRSS4,56649,49
TMPRSS6,164656,99
TMPRSS7,344805,9
CMC2,56942,12
ESD,2098,45
KCNE1L,23630,19
SEBOX,645832,6
ABCC12,94160,13
ABCC10,89845,33
ABCC11,85320,53
CPOX,1371,54
A1CF,29974,30
CBX2,84733,43
HOXC11,3227,21
KIF18B,146909,16
DSPP,1834,75
NR4A3,8013,87
EMG1,10436,42
DKC1,1736,156
UBAP1L,390595,4
TBC1D10C,374403,13
TBC1D10B,26000,23
TBC1D10A,83874,35
MUSK,4593,61
MOV10,4343,89
TRIM16L,147166,6
A4GALT,53947,40
ABP1,28988,57
MOCS3,27304,21
MOCS2,4338,30
BPIFB1,92747,28
TOMM40,10452,142
BPIFB6,128859,8
BPIFB4,149954,10
SOHLH2,54937,18
COMMD8,54951,20
COMMD9,29099,20
OARD1,221443,14
COMMD2,51122,18
COMMD3,23412,18
COMMD1,150684,82
COMMD6,170622,22
COMMD7,149951,23
COMMD4,54939,19
COMMD5,28991,18
METTL18,92342,13
TM4SF18,116441,8
METTL13,51603,30
METTL10,399818,5
METTL16,79066,24
METTL17,64745,21
METTL14,57721,21
METTL15,196074,12
ZMYM2,7750,69
ZMYM3,9203,39
NPR2,4882,84
NPR3,4883,74
ZMYM6,9204,14
ZMYM4,9202,29
ZMYM5,9205,18
CAMK2D,817,92
CAMK2G,818,148
CAMK2A,815,174
CAMK2B,816,91
TMEM184A,202915,13
TMEM184B,25829,14
TMEM184C,55751,9
LOC100287387,,
SHFM1,7979,58
RNASE11,122651,8
